"ID","Modul","Tip","Ruta ili fajl","Akcija/kontrola","Očekivani rezultat","Izvor implementacije","Preduslovi","Status","Prioritet","Dokaz","Napomena","Preporučeni test"
"PAGE-058","Admin ERP","PAGE_ROUTE","/admin/erp/heroji-meseca","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/heroji-meseca/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-059","Admin ERP","PAGE_ROUTE","/admin/erp/landing-strane/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/landing-strane/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-060","Admin ERP","PAGE_ROUTE","/admin/erp/landing-strane/nova","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/landing-strane/nova/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-061","Admin ERP","PAGE_ROUTE","/admin/erp/mobilni-tabovi","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/mobilni-tabovi/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-062","Admin ERP","PAGE_ROUTE","/admin/erp/otpremnice/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/otpremnice/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-063","Admin ERP","PAGE_ROUTE","/admin/erp/otpremnice/nova","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/otpremnice/nova/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-064","Admin ERP","PAGE_ROUTE","/admin/erp/otpremnice","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/otpremnice/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-065","Admin ERP","PAGE_ROUTE","/admin/erp","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-066","Admin ERP","PAGE_ROUTE","/admin/erp/popisi/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/popisi/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-067","Admin ERP","PAGE_ROUTE","/admin/erp/porudzbenice/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/porudzbenice/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-068","Admin ERP","PAGE_ROUTE","/admin/erp/porudzbenice","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/porudzbenice/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-069","Admin ERP","PAGE_ROUTE","/admin/erp/posete-konverzije","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/posete-konverzije/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-070","Admin ERP","PAGE_ROUTE","/admin/erp/preuzimanja/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/preuzimanja/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-071","Admin ERP","PAGE_ROUTE","/admin/erp/prodajni-nalozi/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/prodajni-nalozi/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-072","Admin ERP","PAGE_ROUTE","/admin/erp/prodajni-nalozi/nova","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/prodajni-nalozi/nova/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-073","Admin ERP","PAGE_ROUTE","/admin/erp/prodajni-nalozi","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/prodajni-nalozi/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-074","Admin ERP","PAGE_ROUTE","/admin/erp/racunovodstveni-registri","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/racunovodstveni-registri/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-075","Admin ERP","PAGE_ROUTE","/admin/erp/reklamacije-dnevnik","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/reklamacije-dnevnik/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-076","Admin ERP","PAGE_ROUTE","/admin/erp/stanje-po-magacinima","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/stanje-po-magacinima/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-077","Admin ERP","PAGE_ROUTE","/admin/erp/ulazne-fakture/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/ulazne-fakture/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-078","Admin ERP","PAGE_ROUTE","/admin/erp/ulazne-fakture","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/erp/ulazne-fakture/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P1","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-079","Admin/CMS","PAGE_ROUTE","/admin/fiskalizacija","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/fiskalizacija/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-080","Admin/CMS","PAGE_ROUTE","/admin/izvestaji","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/izvestaji/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-081","Admin/CMS","PAGE_ROUTE","/admin/kategorije","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/kategorije/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-082","Admin/CMS","PAGE_ROUTE","/admin/komentari","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/komentari/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-083","Admin/CMS","PAGE_ROUTE","/admin/newsletter/kampanje/[id]","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/newsletter/kampanje/[id]/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-084","Admin/CMS","PAGE_ROUTE","/admin/newsletter","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/newsletter/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-085","Admin/CMS","PAGE_ROUTE","/admin/oglasi","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/oglasi/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-086","Admin/CMS","PAGE_ROUTE","/admin","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/page.tsx","Admin sesija i odgovarajuća rola","PASS","P2","Postojeća autentifikovana SUPER sesija prikazala dashboard; anonimni curl 307; build","Direktan ili route-protection dokaz postoji; pojedinačne mutacije nisu obuhvaćene ovim redom.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
"PAGE-087","Admin/CMS","PAGE_ROUTE","/admin/piktogrami","Otvaranje i osnovno renderovanje stranice","Ispravan sadržaj, navigacija, dozvole i stanje bez fatalne greške","src/app/admin/piktogrami/page.tsx","Admin sesija i odgovarajuća rola","PARTIAL","P2","Next build route manifest + statička inspekcija; nema bezbednog produkcionog E2E dokaza","Route postoji i build prolazi, ali nema potpunog browser/persistence/provider dokaza.","Desktop + mobile E2E sa realnim prerequisites i proverom stanja nakon refresh-a"
